Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,Total_Value
MED3919,Amoxicillin,Syrup,140.0,173.71,Caremed Pvt Ltd,2027-06-27,23-06-2025,98.0,Yes,132.0,Shelf 2,24319.4
MED3920,Ibuprofen,Tablet,241.0,268.16,Healthcare Distributors,2027-06-30,09-09-2025,21.0,Yes,219.0,Cold Storage,64626.560000000005
MED3921,Azithromycin,Capsule,374.0,311.13,Apollo Meds,2028-07-02,23-10-2025,99.0,Yes,129.0,Shelf 2,116362.62
MED3922,Ibuprofen,Syrup,497.0,93.53,Caremed Pvt Ltd,2029-02-19,19-09-2025,76.0,No,123.0,Cold Storage,46484.41
MED3923,Vitamin C,Syrup,265.0,27.1,Apollo Meds,2027-11-19,11-05-2025,63.0,Yes,44.0,Rack B,7181.5
MED3924,Cetirizine,Capsule,58.0,334.95,Pharmaplus,2028-03-16,26-12-2025,69.0,Yes,207.0,Rack B,19427.1
MED3925,Azithromycin,Syrup,188.0,165.08,Caremed Pvt Ltd,2027-07-13,30-09-2025,13.0,Yes,119.0,Cold Storage,31035.04
MED3926,Cetirizine,Syrup,263.0,429.09,Caremed Pvt Ltd,2026-09-11,14-10-2025,81.0,No,165.0,Rack B,112850.67
MED3927,Paracetamol,Tablet,96.0,140.57,Medisupply Co.,2027-04-28,26-05-2025,75.0,Yes,211.0,Shelf 1,13494.72
MED3928,Omeprazole,Tablet,225.0,451.23,Pharmaplus,2028-01-13,15-10-2025,12.0,Yes,184.0,Shelf 1,101526.75
MED3929,Insulin,Tablet,94.0,117.57,Wellness Pharma,2027-03-14,18-07-2025,40.0,No,107.0,Rack B,11051.58
MED3930,Vitamin C,Syrup,201.0,386.16,Healthcare Distributors,2028-07-27,11-10-2025,28.0,No,169.0,Rack A,77618.16
MED3931,Omeprazole,Tablet,282.0,299.86,Healthcare Distributors,2027-02-03,17-02-2025,82.0,No,64.0,Rack A,84560.52
MED3932,Vitamin C,Injection,356.0,250.05,Caremed Pvt Ltd,2026-12-27,03-02-2025,78.0,No,91.0,Rack A,89017.8
MED3933,Metfromin,Syrup,313.0,252.82,Healthcare Distributors,2027-07-24,20-07-2025,53.0,Yes,189.0,Rack A,79132.66
MED3934,Vitamin C,Tablet,78.0,184.05,Wellness Pharma,2026-11-29,07-05-2025,98.0,Yes,89.0,Cold Storage,14355.900000000001
MED3935,Dolo 664,Capsule,84.0,255.2,Caremed Pvt Ltd,2027-04-21,12-08-2025,91.0,No,54.0,Shelf 1,21436.8
MED3936,Insulin,Tablet,453.0,388.93,Healthcare Distributors,2026-11-11,09-08-2025,85.0,Yes,224.0,Cold Storage,176185.29
MED3937,Paracetamol,Syrup,189.0,255.63,Caremed Pvt Ltd,2027-12-12,19-09-2025,56.0,Yes,224.0,Rack B,48314.07
MED3938,Metfromin,Capsule,351.0,277.41,Healthcare Distributors,2028-03-12,30-11-2025,56.0,No,34.0,Rack A,97370.91
MED3939,Amoxicillin,Injection,190.0,317.41,Medisupply Co.,2027-06-16,24-11-2025,96.0,No,22.0,Shelf 2,60307.9
MED3940,Ibuprofen,Capsule,5.0,371.5,Pharmaplus,2027-08-23,03-04-2025,41.0,Yes,168.0,Shelf 2,1857.5
MED3941,Azithromycin,Syrup,353.0,423.06,Caremed Pvt Ltd,2029-03-22,24-08-2025,81.0,No,236.0,Cold Storage,149340.18
MED3942,Ibuprofen,Syrup,39.0,494.69,Pharmaplus,2027-01-24,20-06-2025,31.0,Yes,173.0,Shelf 2,19292.91
MED3943,Vitamin C,Tablet,441.0,29.07,Caremed Pvt Ltd,2027-09-28,25-04-2025,55.0,No,194.0,Shelf 2,12819.87
MED3944,Cetirizine,Syrup,378.0,94.15,Medisupply Co.,2029-05-06,12-05-2025,38.0,Yes,234.0,Rack B,35588.700000000004
MED3945,Azithromycin,Injection,156.0,239.16,Wellness Pharma,2027-12-29,16-09-2025,81.0,No,193.0,Rack A,37308.96
MED3946,Cetirizine,Tablet,228.0,295.71,Medisupply Co.,2029-02-16,09-01-2025,54.0,Yes,39.0,Shelf 2,67421.87999999999
MED3947,Paracetamol,Syrup,441.0,163.95,Medisupply Co.,2028-05-23,18-07-2025,36.0,No,0.0,Shelf 2,72301.95
MED3948,Omeprazole,Capsule,38.0,273.67,Healthcare Distributors,2027-11-27,22-12-2025,45.0,No,206.0,Shelf 2,10399.460000000001
MED3949,Insulin,Injection,337.0,201.39,Healthcare Distributors,2029-09-01,09-06-2025,84.0,No,240.0,Shelf 2,67868.43
MED3950,Vitamin C,Syrup,395.0,240.89,Wellness Pharma,2028-11-27,16-11-2025,15.0,No,258.0,Rack C,95151.54999999999
MED3951,Omeprazole,Syrup,47.0,88.4,Pharmaplus,2029-05-27,18-07-2025,41.0,Yes,90.0,Cold Storage,4154.8
MED3952,Vitamin C,Tablet,385.0,34.44,Medisupply Co.,2027-05-21,21-06-2025,58.0,Yes,203.0,Shelf 2,13259.4
MED3953,Metfromin,Syrup,139.0,224.6,Wellness Pharma,2028-02-08,08-09-2025,77.0,Yes,162.0,Rack A,31219.399999999998
MED3954,Vitamin C,Syrup,177.0,140.05,Caremed Pvt Ltd,2026-12-02,14-11-2025,35.0,No,233.0,Shelf 2,24788.850000000002
MED3955,Dolo 665,Injection,33.0,399.29,Wellness Pharma,2026-12-26,29-03-2025,93.0,No,4.0,Shelf 1,13176.570000000002
MED3956,Insulin,Capsule,158.0,10.43,Healthcare Distributors,2028-09-01,25-11-2025,15.0,No,255.0,Rack A,1647.94
MED3957,Azithromycin,Syrup,273.0,282.41,Pharmaplus,2027-12-29,18-12-2025,22.0,Yes,87.0,Rack B,77097.93000000001
MED3958,Ibuprofen,Capsule,59.0,444.99,Pharmaplus,2027-03-26,15-10-2025,78.0,No,73.0,Rack B,26254.41
MED3959,Vitamin C,Capsule,135.0,207.83,Healthcare Distributors,2029-01-31,19-07-2025,13.0,No,53.0,Cold Storage,28057.050000000003
MED3960,Cetirizine,Tablet,284.0,401.41,Wellness Pharma,2028-05-14,30-05-2025,11.0,Yes,188.0,Cold Storage,114000.44
MED3961,Azithromycin,Syrup,36.0,107.66,Medisupply Co.,2026-11-24,30-04-2025,85.0,Yes,138.0,Cold Storage,3875.7599999999998
MED3962,Cetirizine,Syrup,308.0,452.88,Medisupply Co.,2027-07-14,05-09-2025,93.0,No,60.0,Rack B,139487.04
MED3963,Paracetamol,Tablet,268.0,95.01,Healthcare Distributors,2027-08-03,14-05-2025,56.0,Yes,254.0,Rack B,25462.68
MED3964,Omeprazole,Tablet,136.0,341.66,Wellness Pharma,2028-05-04,23-09-2025,23.0,No,281.0,Cold Storage,46465.76
MED3965,Insulin,Tablet,107.0,422.85,Pharmaplus,2027-10-01,07-08-2025,87.0,No,279.0,Rack C,45244.950000000004
MED3966,Vitamin C,Tablet,179.0,406.87,Apollo Meds,2026-09-08,15-03-2025,48.0,Yes,132.0,Rack A,72829.73
MED3967,Omeprazole,Injection,198.0,367.94,Healthcare Distributors,2029-07-17,16-08-2025,48.0,Yes,9.0,Shelf 2,72852.12
MED3968,Vitamin C,Tablet,271.0,212.26,Medisupply Co.,2026-08-25,13-09-2025,65.0,No,107.0,Shelf 1,57522.46
MED3969,Metfromin,Tablet,8.0,309.37,Apollo Meds,2028-09-19,01-03-2025,16.0,Yes,137.0,Cold Storage,2474.96
MED3970,Vitamin C,Capsule,58.0,345.03,Pharmaplus,2028-12-11,17-03-2025,28.0,Yes,182.0,Rack C,20011.739999999998
MED3971,Dolo 664,Syrup,308.0,248.31,Wellness Pharma,2028-05-15,07-07-2025,16.0,No,204.0,Rack C,76479.48
MED3972,Insulin,Tablet,71.0,240.4,Wellness Pharma,2028-07-26,21-03-2025,29.0,No,101.0,Shelf 2,17068.4
MED3973,Paracetamol,Syrup,259.0,79.46,Wellness Pharma,2026-10-26,20-06-2025,88.0,Yes,76.0,Rack C,20580.14
MED3974,Metfromin,Injection,352.0,42.53,Apollo Meds,2028-01-24,20-06-2025,90.0,Yes,200.0,Cold Storage,14970.560000000001
MED3975,Amoxicillin,Syrup,111.0,143.52,Caremed Pvt Ltd,2027-02-03,27-09-2025,51.0,No,224.0,Cold Storage,15930.720000000001
MED3976,Ibuprofen,Capsule,186.0,342.47,Pharmaplus,2028-11-30,21-05-2025,74.0,No,115.0,Shelf 1,63699.420000000006
MED3977,Azithromycin,Capsule,174.0,276.37,Healthcare Distributors,2027-08-31,31-03-2025,38.0,Yes,252.0,Rack C,48088.38
MED3978,Ibuprofen,Syrup,75.0,387.48,Medisupply Co.,2027-06-19,28-09-2025,78.0,Yes,80.0,Cold Storage,29061.0
MED3979,Vitamin C,Capsule,238.0,75.27,Medisupply Co.,2028-02-11,21-05-2025,12.0,No,88.0,Rack C,17914.26
MED3980,Cetirizine,Tablet,401.0,226.77,Healthcare Distributors,2026-06-10,18-07-2025,81.0,No,58.0,Cold Storage,90934.77
MED3981,Azithromycin,Syrup,464.0,191.99,Pharmaplus,2028-05-13,24-02-2025,69.0,No,59.0,Shelf 2,89083.36
MED3982,Cetirizine,Tablet,335.0,308.77,Medisupply Co.,2027-10-20,02-05-2025,18.0,No,173.0,Cold Storage,103437.95
MED3983,Paracetamol,Capsule,392.0,406.13,Pharmaplus,2029-07-11,28-06-2025,61.0,No,196.0,Rack B,159202.96
MED3984,Omeprazole,Capsule,288.0,306.79,Healthcare Distributors,2026-09-19,15-10-2025,89.0,No,45.0,Rack C,88355.52
MED3985,Insulin,Capsule,473.0,254.17,Apollo Meds,2028-04-26,17-01-2025,82.0,Yes,82.0,Rack B,120222.40999999999
MED3986,Vitamin C,Capsule,100.0,364.68,Healthcare Distributors,2026-11-25,04-02-2025,56.0,Yes,93.0,Shelf 1,36468.0
MED3987,Omeprazole,Injection,134.0,350.75,Caremed Pvt Ltd,2029-07-28,13-05-2025,71.0,No,92.0,Rack C,47000.5
MED3988,Vitamin C,Injection,310.0,292.79,Apollo Meds,2027-07-03,10-12-2025,14.0,Yes,153.0,Rack C,90764.90000000001
MED3989,Metfromin,Syrup,348.0,446.21,Wellness Pharma,2028-01-07,04-01-2025,68.0,Yes,76.0,Shelf 2,155281.08
MED3990,Vitamin C,Injection,451.0,357.09,Wellness Pharma,2028-01-27,24-06-2025,95.0,No,230.0,Rack B,161047.59
MED3991,Dolo 665,Tablet,130.0,32.58,Medisupply Co.,2027-04-15,18-01-2025,56.0,Yes,246.0,Cold Storage,4235.4
MED3992,Insulin,Syrup,258.0,287.55,Healthcare Distributors,2028-01-09,28-10-2025,45.0,No,54.0,Rack A,74187.90000000001
MED3993,Paracetamol,Syrup,276.0,315.52,Medisupply Co.,2026-12-16,02-03-2025,92.0,No,69.0,Cold Storage,87083.51999999999
MED3994,Metfromin,Capsule,318.0,396.14,Apollo Meds,2028-09-25,20-03-2025,17.0,Yes,220.0,Rack A,125972.51999999999
MED3995,Amoxicillin,Capsule,128.0,35.82,Medisupply Co.,2026-07-26,29-09-2025,44.0,No,235.0,Rack C,4584.96
MED3996,Ibuprofen,Injection,429.0,431.28,Medisupply Co.,2026-02-23,01-02-2025,51.0,No,84.0,Cold Storage,185019.12
MED3997,Azithromycin,Injection,269.0,329.74,Healthcare Distributors,2027-11-24,10-02-2025,63.0,No,203.0,Rack C,88700.06
MED3998,Ibuprofen,Tablet,435.0,178.51,Medisupply Co.,2028-02-23,09-04-2025,78.0,No,279.0,Shelf 2,77651.84999999999
MED3999,Vitamin C,Tablet,269.0,332.76,Apollo Meds,2028-05-18,20-06-2025,49.0,Yes,145.0,Rack B,89512.44
MED4000,Cetirizine,Syrup,148.0,93.94,Apollo Meds,2028-06-05,19-02-2025,33.0,Yes,146.0,Cold Storage,13903.119999999999
MED4001,Azithromycin,Injection,172.0,216.69,Apollo Meds,2027-12-23,07-08-2025,76.0,No,268.0,Rack C,37270.68
MED4002,Ibuprofen,Injection,207.0,409.03,Medisupply Co.,2027-01-26,25-08-2025,32.0,No,143.0,Cold Storage,84669.20999999999
MED4003,Vitamin C,Tablet,275.0,151.92,Apollo Meds,2029-08-30,30-09-2025,64.0,Yes,62.0,Rack A,41778.0
MED4004,Cetirizine,Syrup,461.0,166.3,Apollo Meds,2026-10-31,22-10-2025,47.0,Yes,177.0,Rack C,76664.3
MED4005,Azithromycin,Capsule,260.0,130.98,Healthcare Distributors,2026-11-16,29-08-2025,83.0,No,198.0,Rack A,34054.799999999996
MED4006,Cetirizine,Syrup,398.0,43.81,Medisupply Co.,2027-06-19,09-09-2025,13.0,No,46.0,Shelf 1,17436.38
MED4007,Paracetamol,Capsule,321.0,11.43,Medisupply Co.,2028-09-02,13-04-2025,59.0,No,40.0,Rack C,3669.0299999999997
MED4008,Omeprazole,Tablet,141.0,373.44,Healthcare Distributors,2028-01-31,13-07-2025,84.0,No,204.0,Shelf 1,52655.04
MED4009,Insulin,Injection,143.0,457.04,Medisupply Co.,2028-06-09,16-03-2025,61.0,No,113.0,Shelf 1,65356.72
MED4010,Vitamin C,Capsule,114.0,127.15,Pharmaplus,2028-07-26,16-08-2025,94.0,No,109.0,Cold Storage,14495.1
MED4011,Omeprazole,Tablet,18.0,402.96,Healthcare Distributors,2029-03-06,24-06-2025,55.0,No,47.0,Shelf 2,7253.28
MED4012,Azithromycin,Capsule,273.0,339.21,Pharmaplus,2028-05-27,30-05-2025,31.0,No,18.0,Shelf 1,92604.32999999999
MED4013,Ibuprofen,Syrup,305.0,61.96,Apollo Meds,2027-02-10,18-09-2025,70.0,Yes,30.0,Shelf 2,18897.8
MED4014,Vitamin C,Capsule,195.0,109.27,Pharmaplus,2028-03-08,22-07-2025,60.0,Yes,198.0,Shelf 1,21307.649999999998
MED4015,Cetirizine,Capsule,300.0,54.33,Apollo Meds,2028-08-29,20-05-2025,12.0,Yes,220.0,Rack A,16299.0
MED4016,Azithromycin,Injection,283.0,132.6,Apollo Meds,2028-08-04,17-05-2025,37.0,Yes,55.0,Rack A,37525.799999999996
MED4017,Cetirizine,Tablet,106.0,104.38,Caremed Pvt Ltd,2027-02-26,05-09-2025,79.0,No,155.0,Cold Storage,11064.279999999999
MED4018,Paracetamol,Syrup,472.0,230.4,Medisupply Co.,2027-10-02,08-02-2025,68.0,Yes,38.0,Shelf 1,108748.8
MED4019,Omeprazole,Injection,276.0,153.51,Apollo Meds,2028-11-27,17-01-2025,11.0,Yes,43.0,Rack C,42368.759999999995
MED4020,Insulin,Tablet,365.0,110.8,Pharmaplus,2028-09-14,27-03-2025,67.0,No,101.0,Shelf 2,40442.0
MED4021,Vitamin C,Injection,38.0,364.98,Healthcare Distributors,2028-10-02,15-08-2025,91.0,Yes,99.0,Rack C,13869.240000000002
MED4022,Omeprazole,Injection,477.0,65.74,Healthcare Distributors,2029-03-26,25-10-2025,85.0,No,84.0,Shelf 2,31357.979999999996
MED4023,Vitamin C,Tablet,189.0,245.06,Pharmaplus,2026-11-23,02-04-2025,80.0,Yes,97.0,Shelf 2,46316.340000000004
MED4024,Metfromin,Syrup,90.0,332.64,Pharmaplus,2028-01-21,26-07-2025,57.0,No,257.0,Rack C,29937.6
MED4025,Vitamin C,Capsule,341.0,331.69,Wellness Pharma,2026-03-08,28-01-2025,73.0,No,135.0,Rack B,113106.29
MED4026,Dolo 664,Syrup,139.0,216.28,Apollo Meds,2028-11-14,20-02-2025,29.0,No,265.0,Shelf 2,30062.920000000002
MED4027,Insulin,Capsule,149.0,54.22,Caremed Pvt Ltd,2026-06-26,30-05-2025,20.0,Yes,110.0,Rack B,8078.78
MED4028,Paracetamol,Injection,459.0,190.48,Caremed Pvt Ltd,2027-06-22,01-06-2025,65.0,Yes,289.0,Rack C,87430.31999999999
MED4029,Metfromin,Injection,469.0,460.83,Medisupply Co.,2028-10-09,04-12-2025,44.0,Yes,178.0,Shelf 2,216129.27
MED4030,Amoxicillin,Tablet,235.0,258.09,Healthcare Distributors,2027-06-10,23-03-2025,37.0,No,161.0,Rack B,60651.149999999994
MED4031,Ibuprofen,Syrup,471.0,291.57,Medisupply Co.,2028-01-07,17-02-2025,71.0,No,162.0,Shelf 1,137329.47
MED4032,Azithromycin,Capsule,382.0,378.69,Caremed Pvt Ltd,2027-10-10,30-06-2025,34.0,Yes,293.0,Rack A,144659.58
MED4033,Ibuprofen,Syrup,11.0,37.72,Medisupply Co.,2027-11-11,08-01-2025,97.0,No,149.0,Rack C,414.91999999999996
MED4034,Vitamin C,Capsule,288.0,323.02,Pharmaplus,2029-01-20,13-11-2025,11.0,Yes,21.0,Rack B,93029.76
MED4035,Cetirizine,Tablet,428.0,327.89,Caremed Pvt Ltd,2027-11-11,23-06-2025,76.0,Yes,87.0,Rack C,140336.91999999998
MED4036,Azithromycin,Injection,181.0,162.42,Healthcare Distributors,2029-05-04,04-01-2025,30.0,Yes,245.0,Shelf 1,29398.019999999997
MED4037,Cetirizine,Capsule,233.0,65.7,Wellness Pharma,2028-04-07,05-11-2025,22.0,Yes,252.0,Rack C,15308.1
MED4038,Paracetamol,Tablet,361.0,169.36,Wellness Pharma,2026-12-20,18-12-2025,47.0,No,189.0,Shelf 2,61138.96000000001
MED4039,Omeprazole,Capsule,384.0,298.85,Pharmaplus,2026-06-26,26-03-2025,52.0,No,43.0,Shelf 2,114758.40000000001
MED4040,Insulin,Syrup,12.0,448.13,Medisupply Co.,2028-04-20,22-01-2025,72.0,No,266.0,Cold Storage,5377.5599999999995
MED4041,Vitamin C,Capsule,55.0,302.48,Pharmaplus,2026-09-17,03-04-2025,73.0,No,248.0,Shelf 2,16636.4
MED4042,Omeprazole,Capsule,111.0,387.16,Caremed Pvt Ltd,2028-03-14,03-02-2025,52.0,No,91.0,Shelf 1,42974.76
MED4043,Vitamin C,Injection,497.0,260.36,Wellness Pharma,2027-01-26,17-09-2025,44.0,Yes,263.0,Rack A,129398.92000000001
MED4044,Metfromin,Tablet,116.0,211.08,Medisupply Co.,2027-05-05,20-06-2025,62.0,No,93.0,Shelf 1,24485.280000000002
MED4045,Vitamin C,Syrup,133.0,225.92,Caremed Pvt Ltd,2029-03-07,27-11-2025,50.0,Yes,143.0,Rack B,30047.359999999997
MED4046,Dolo 665,Injection,349.0,437.96,Wellness Pharma,2027-07-10,25-08-2025,32.0,No,234.0,Rack C,152848.03999999998
MED4047,Insulin,Tablet,382.0,152.04,Medisupply Co.,2027-12-23,19-05-2025,34.0,No,248.0,Rack B,58079.28
MED4048,Paracetamol,Injection,120.0,44.1,Healthcare Distributors,2026-11-17,29-10-2025,73.0,Yes,9.0,Shelf 1,5292.0
MED4049,Metfromin,Injection,86.0,206.23,Medisupply Co.,2029-05-13,23-10-2025,65.0,Yes,4.0,Shelf 2,17735.78
MED4050,Amoxicillin,Tablet,249.0,110.41,Healthcare Distributors,2028-06-13,15-09-2025,91.0,Yes,139.0,Rack C,27492.09
MED4051,Ibuprofen,Syrup,61.0,226.7,Medisupply Co.,2026-11-24,15-05-2025,76.0,Yes,27.0,Rack C,13828.699999999999
MED4052,Azithromycin,Capsule,483.0,42.44,Apollo Meds,2029-03-20,25-10-2025,26.0,Yes,186.0,Shelf 2,20498.52
MED4053,Ibuprofen,Syrup,194.0,485.34,Pharmaplus,2028-01-27,01-07-2025,32.0,No,46.0,Shelf 1,94155.95999999999
MED4054,Vitamin C,Capsule,71.0,71.66,Healthcare Distributors,2026-09-01,15-12-2025,63.0,Yes,172.0,Rack B,5087.86
MED4055,Cetirizine,Injection,210.0,139.73,Caremed Pvt Ltd,2027-01-31,06-03-2025,74.0,No,90.0,Shelf 1,29343.3
MED4056,Azithromycin,Injection,486.0,284.4,Caremed Pvt Ltd,2029-06-29,16-12-2025,19.0,Yes,21.0,Rack B,138218.4
MED4057,Cetirizine,Tablet,310.0,109.19,Wellness Pharma,2027-01-30,22-07-2025,11.0,Yes,83.0,Shelf 2,33848.9
MED4058,Paracetamol,Syrup,365.0,263.02,Healthcare Distributors,2028-10-03,25-08-2025,94.0,No,10.0,Rack C,96002.29999999999
MED4059,Omeprazole,Capsule,26.0,91.67,Medisupply Co.,2028-09-24,10-08-2025,19.0,No,159.0,Shelf 1,2383.42
MED4060,Insulin,Syrup,465.0,58.07,Medisupply Co.,2026-06-02,06-02-2025,52.0,Yes,205.0,Shelf 2,27002.55
MED4061,Vitamin C,Capsule,201.0,55.86,Medisupply Co.,2028-01-28,18-03-2025,63.0,Yes,72.0,Cold Storage,11227.86
MED4062,Omeprazole,Tablet,129.0,305.6,Medisupply Co.,2028-09-06,20-03-2025,95.0,No,21.0,Shelf 2,39422.4
MED4063,Vitamin C,Injection,344.0,37.34,Apollo Meds,2027-02-14,17-07-2025,28.0,Yes,16.0,Rack B,12844.960000000001
MED4064,Metfromin,Capsule,203.0,180.42,Healthcare Distributors,2027-07-11,20-01-2025,74.0,No,24.0,Rack A,36625.259999999995
MED4065,Vitamin C,Tablet,85.0,39.01,Caremed Pvt Ltd,2026-12-05,16-09-2025,72.0,No,292.0,Shelf 1,3315.85
MED4066,Dolo 666,Capsule,47.0,107.33,Pharmaplus,2029-07-26,20-06-2025,50.0,Yes,274.0,Shelf 1,5044.51
MED4067,Insulin,Syrup,24.0,59.43,Caremed Pvt Ltd,2027-04-15,06-12-2025,81.0,No,199.0,Shelf 1,1426.32
MED4068,Azithromycin,Capsule,377.0,79.28,Caremed Pvt Ltd,2028-08-03,27-08-2025,67.0,Yes,126.0,Rack B,29888.56
MED4069,Ibuprofen,Capsule,257.0,489.42,Pharmaplus,2028-03-27,06-02-2025,75.0,Yes,297.0,Cold Storage,125780.94
MED4070,Vitamin C,Injection,443.0,496.03,Pharmaplus,2026-12-02,02-06-2025,87.0,No,4.0,Rack A,219741.28999999998
MED4071,Cetirizine,Tablet,345.0,404.04,Pharmaplus,2027-11-25,19-06-2025,62.0,Yes,193.0,Rack B,139393.80000000002
MED4072,Azithromycin,Syrup,18.0,252.5,Apollo Meds,2026-12-16,28-11-2025,97.0,No,255.0,Shelf 1,4545.0
MED4073,Cetirizine,Injection,336.0,183.79,Healthcare Distributors,2028-06-07,31-10-2025,86.0,No,213.0,Cold Storage,61753.439999999995
MED4074,Paracetamol,Tablet,492.0,21.65,Apollo Meds,2028-12-04,26-04-2025,48.0,Yes,67.0,Cold Storage,10651.8
MED4075,Omeprazole,Injection,360.0,273.26,Pharmaplus,2029-07-24,17-03-2025,19.0,No,52.0,Shelf 1,98373.59999999999
MED4076,Insulin,Injection,430.0,288.85,Medisupply Co.,2026-08-23,18-09-2025,88.0,No,45.0,Cold Storage,124205.50000000001
MED4077,Vitamin C,Tablet,48.0,100.76,Healthcare Distributors,2027-11-07,02-04-2025,32.0,Yes,163.0,Rack B,4836.4800000000005
MED4078,Omeprazole,Syrup,206.0,196.07,Caremed Pvt Ltd,2026-06-20,04-08-2025,65.0,No,279.0,Rack C,40390.42
MED4079,Vitamin C,Capsule,30.0,447.55,Pharmaplus,2027-04-26,14-04-2025,99.0,Yes,35.0,Shelf 2,13426.5
MED4080,Metfromin,Syrup,321.0,65.44,Pharmaplus,2026-11-25,25-07-2025,41.0,Yes,69.0,Cold Storage,21006.239999999998
MED4081,Vitamin C,Capsule,101.0,242.79,Pharmaplus,2026-05-11,30-06-2025,25.0,Yes,109.0,Rack A,24521.79
MED4082,Dolo 665,Injection,435.0,311.35,Pharmaplus,2028-02-04,15-03-2025,69.0,Yes,87.0,Shelf 2,135437.25
MED4083,Insulin,Injection,208.0,477.33,Healthcare Distributors,2028-06-16,16-06-2025,55.0,Yes,220.0,Rack A,99284.64
MED4084,Paracetamol,Tablet,353.0,375.35,Healthcare Distributors,2028-01-05,30-07-2025,96.0,Yes,12.0,Shelf 1,132498.55000000002
MED4085,Metfromin,Syrup,29.0,196.01,Apollo Meds,2027-08-04,25-09-2025,32.0,Yes,4.0,Rack A,5684.29
MED4086,Amoxicillin,Capsule,315.0,255.05,Apollo Meds,2026-06-15,11-12-2025,99.0,Yes,7.0,Rack A,80340.75
MED4087,Ibuprofen,Syrup,390.0,334.09,Caremed Pvt Ltd,2027-05-19,28-05-2025,46.0,Yes,148.0,Rack C,130295.09999999999
MED4088,Azithromycin,Capsule,208.0,96.53,Caremed Pvt Ltd,2026-09-20,23-08-2025,22.0,Yes,131.0,Rack A,20078.24
MED4089,Ibuprofen,Tablet,168.0,498.8,Pharmaplus,2027-09-29,28-05-2025,52.0,Yes,192.0,Shelf 2,83798.40000000001
MED4090,Vitamin C,Injection,339.0,129.93,Apollo Meds,2028-01-01,01-01-2026,18.0,No,89.0,Shelf 2,44046.270000000004
MED4091,Cetirizine,Capsule,57.0,190.54,Medisupply Co.,2028-07-09,12-04-2025,27.0,Yes,9.0,Rack A,10860.779999999999
MED4092,Azithromycin,Tablet,381.0,196.51,Wellness Pharma,2028-12-16,26-03-2025,70.0,No,78.0,Rack B,74870.31
MED4093,Cetirizine,Capsule,5.0,219.44,Pharmaplus,2026-10-24,02-06-2025,89.0,Yes,183.0,Shelf 1,1097.2
MED4094,Paracetamol,Syrup,391.0,188.46,Medisupply Co.,2026-10-24,26-03-2025,39.0,No,185.0,Shelf 2,73687.86
MED4095,Omeprazole,Capsule,35.0,493.4,Medisupply Co.,2027-03-19,03-08-2025,95.0,Yes,39.0,Rack B,17269.0
MED4096,Insulin,Capsule,213.0,112.31,Healthcare Distributors,2028-09-16,12-03-2025,81.0,Yes,58.0,Cold Storage,23922.03
MED4097,Vitamin C,Injection,480.0,227.43,Healthcare Distributors,2028-06-10,21-01-2025,41.0,No,152.0,Shelf 2,109166.40000000001
MED4098,Omeprazole,Tablet,328.0,467.25,Apollo Meds,2027-05-18,28-11-2025,48.0,Yes,253.0,Rack B,153258.0
MED4099,Vitamin C,Syrup,428.0,436.59,Healthcare Distributors,2028-08-06,19-04-2025,60.0,No,209.0,Rack C,186860.52
MED4100,Metfromin,Injection,309.0,424.09,Medisupply Co.,2028-05-25,01-11-2025,35.0,Yes,33.0,Rack A,131043.81
MED4101,Azithromycin,Injection,136.0,129.81,Pharmaplus,2028-06-01,12-03-2025,76.0,Yes,167.0,Shelf 2,17654.16
MED4102,Ibuprofen,Injection,370.0,216.43,Medisupply Co.,2028-08-15,07-03-2025,68.0,Yes,20.0,Shelf 1,80079.1
MED4103,Vitamin C,Tablet,80.0,134.55,Medisupply Co.,2026-08-18,15-10-2025,67.0,No,51.0,Rack C,10764.0
MED4104,Cetirizine,Syrup,139.0,72.55,Apollo Meds,2029-01-27,06-02-2025,80.0,Yes,135.0,Rack A,10084.449999999999
MED4105,Azithromycin,Capsule,117.0,139.17,Pharmaplus,2029-01-22,15-12-2025,29.0,Yes,45.0,Shelf 1,16282.89
MED4106,Cetirizine,Syrup,402.0,259.74,Apollo Meds,2026-11-22,02-09-2025,47.0,No,242.0,Shelf 2,104415.48000000001
MED4107,Paracetamol,Capsule,37.0,370.5,Healthcare Distributors,2028-01-09,01-01-2025,33.0,Yes,5.0,Rack B,13708.5
MED4108,Omeprazole,Tablet,186.0,294.3,Pharmaplus,2027-10-31,11-08-2025,32.0,Yes,103.0,Rack A,54739.8
MED4109,Insulin,Injection,106.0,233.14,Pharmaplus,2029-03-23,07-06-2025,73.0,Yes,266.0,Shelf 1,24712.84
MED4110,Vitamin C,Capsule,323.0,141.9,Healthcare Distributors,2028-08-09,09-09-2025,74.0,No,177.0,Cold Storage,45833.700000000004
MED4111,Omeprazole,Tablet,234.0,330.15,Pharmaplus,2027-08-09,09-06-2025,28.0,No,297.0,Shelf 1,77255.09999999999
MED4112,Vitamin C,Capsule,297.0,255.0,Healthcare Distributors,2026-12-31,09-01-2025,38.0,Yes,44.0,Rack C,75735.0
MED4113,Metformin,Syrup,234.0,55.27,Pharmaplus,2028-11-22,09-08-2025,36.0,Yes,64.0,Rack B,12933.18
