Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,days_to_expiry,Status
MED5731,Omeprazole,Syrup,440.0,240.93,Wellness Pharma,2027-01-06,28-11-2025,88.0,Yes,254.0,Rack A,229.0,Safe
MED5732,Vitamin C,Capsule,135.0,139.85,Healthcare Distributors,2028-09-02,10-02-2025,29.0,No,143.0,Rack C,834.0,Safe
MED5733,Metfromin,Syrup,324.0,499.87,Caremed Pvt Ltd,2026-12-21,23-07-2025,43.0,Yes,219.0,Shelf 2,213.0,Safe
MED5734,Vitamin C,Capsule,159.0,88.57,Healthcare Distributors,2027-06-06,06-08-2025,66.0,No,150.0,Cold Storage,380.0,Safe
MED5735,Dolo 670,Tablet,291.0,191.8,Medisupply Co.,2029-01-15,31-08-2025,88.0,No,198.0,Rack C,969.0,Safe
MED5736,Insulin,Injection,96.0,498.31,Caremed Pvt Ltd,2028-04-14,24-01-2025,92.0,No,217.0,Rack C,693.0,Safe
MED5737,Paracetamol,Capsule,445.0,119.16,Apollo Meds,2027-12-25,25-09-2025,84.0,No,10.0,Rack A,582.0,Safe
MED5738,Metfromin,Tablet,46.0,302.45,Caremed Pvt Ltd,2027-11-18,08-10-2025,78.0,Yes,72.0,Cold Storage,545.0,Safe
MED5739,Amoxicillin,Capsule,273.0,452.89,Pharmaplus,2029-05-05,02-11-2025,19.0,Yes,178.0,Cold Storage,1079.0,Safe
MED5740,Ibuprofen,Syrup,112.0,64.28,Pharmaplus,2028-03-21,23-12-2025,55.0,No,225.0,Rack B,669.0,Safe
MED5741,Azithromycin,Capsule,415.0,183.74,Healthcare Distributors,2026-09-13,26-01-2025,20.0,Yes,253.0,Rack C,114.0,Safe
MED5742,Ibuprofen,Capsule,24.0,412.07,Pharmaplus,2029-01-08,13-06-2025,27.0,No,215.0,Rack A,962.0,Safe
MED5743,Vitamin C,Injection,324.0,295.39,Caremed Pvt Ltd,2026-07-14,02-09-2025,22.0,Yes,140.0,Rack B,53.0,Warning
MED5744,Cetirizine,Tablet,336.0,50.94,Wellness Pharma,2028-11-23,14-03-2025,62.0,Yes,140.0,Shelf 2,916.0,Safe
MED5745,Azithromycin,Syrup,492.0,436.32,Wellness Pharma,2029-07-11,17-05-2025,63.0,Yes,85.0,Shelf 1,1146.0,Safe
MED5746,Cetirizine,Injection,152.0,318.37,Pharmaplus,2027-03-06,20-09-2025,12.0,Yes,31.0,Rack B,288.0,Safe
MED5747,Paracetamol,Tablet,164.0,386.09,Pharmaplus,2027-09-29,27-04-2025,61.0,No,119.0,Rack C,495.0,Safe
MED5748,Omeprazole,Injection,111.0,32.97,Healthcare Distributors,2029-08-27,05-06-2025,46.0,No,132.0,Shelf 1,1193.0,Safe
MED5749,Insulin,Injection,297.0,284.1,Caremed Pvt Ltd,2026-10-21,19-09-2025,24.0,Yes,141.0,Rack C,152.0,Safe
MED5750,Vitamin C,Tablet,461.0,181.06,Wellness Pharma,2027-07-16,20-06-2025,10.0,No,182.0,Shelf 2,420.0,Safe
MED5751,Omeprazole,Syrup,235.0,365.96,Wellness Pharma,2027-12-23,03-09-2025,32.0,Yes,268.0,Cold Storage,580.0,Safe
MED5752,Vitamin C,Capsule,214.0,370.21,Caremed Pvt Ltd,2029-01-03,21-06-2025,54.0,Yes,115.0,Shelf 1,957.0,Safe
MED5753,Metfromin,Syrup,328.0,408.01,Medisupply Co.,2026-07-10,10-07-2025,54.0,Yes,218.0,Rack B,49.0,Warning
MED5754,Vitamin C,Capsule,179.0,397.66,Apollo Meds,2029-07-18,04-07-2025,89.0,Yes,111.0,Cold Storage,1153.0,Safe
MED5755,Dolo 671,Injection,173.0,47.4,Pharmaplus,2028-05-18,02-10-2025,18.0,Yes,21.0,Shelf 2,727.0,Safe
MED5756,Insulin,Injection,140.0,350.91,Caremed Pvt Ltd,2027-10-12,06-09-2025,98.0,No,11.0,Rack C,508.0,Safe
MED5757,Azithromycin,Tablet,488.0,410.96,Pharmaplus,2028-11-26,25-03-2025,28.0,Yes,193.0,Rack B,919.0,Safe
MED5758,Ibuprofen,Syrup,148.0,461.3,Apollo Meds,2029-01-07,22-11-2025,37.0,No,169.0,Cold Storage,961.0,Safe
MED5759,Vitamin C,Capsule,214.0,112.4,Medisupply Co.,2027-06-12,04-03-2025,96.0,No,266.0,Rack A,386.0,Safe
MED5760,Cetirizine,Syrup,271.0,57.85,Healthcare Distributors,2027-03-14,26-04-2025,17.0,Yes,23.0,Rack B,296.0,Safe
MED5761,Azithromycin,Capsule,430.0,32.33,Caremed Pvt Ltd,2028-08-25,03-03-2025,30.0,Yes,13.0,Cold Storage,826.0,Safe
MED5762,Cetirizine,Tablet,264.0,302.75,Healthcare Distributors,2029-11-17,28-10-2025,63.0,No,259.0,Shelf 2,1275.0,Safe
MED5763,Paracetamol,Injection,245.0,21.19,Healthcare Distributors,2029-02-16,23-11-2025,65.0,Yes,6.0,Rack A,1001.0,Safe
MED5764,Omeprazole,Capsule,443.0,411.8,Wellness Pharma,2028-05-13,22-11-2025,56.0,No,18.0,Shelf 1,722.0,Safe
MED5765,Insulin,Tablet,246.0,113.76,Medisupply Co.,2027-12-30,09-10-2025,43.0,Yes,180.0,Rack C,587.0,Safe
MED5766,Vitamin C,Capsule,418.0,284.71,Apollo Meds,2028-05-18,02-08-2025,44.0,Yes,128.0,Rack B,727.0,Safe
MED5767,Omeprazole,Syrup,400.0,182.89,Apollo Meds,2028-05-16,06-01-2025,92.0,No,151.0,Rack B,725.0,Safe
MED5768,Vitamin C,Capsule,154.0,11.51,Healthcare Distributors,2029-08-29,06-11-2025,25.0,Yes,296.0,Rack B,1195.0,Safe
MED5769,Metfromin,Capsule,14.0,148.3,Caremed Pvt Ltd,2029-03-20,15-12-2025,95.0,Yes,151.0,Rack B,1033.0,Safe
MED5770,Vitamin C,Injection,259.0,32.31,Caremed Pvt Ltd,2027-02-13,20-06-2025,82.0,Yes,269.0,Rack A,267.0,Safe
MED5771,Dolo 670,Tablet,77.0,202.83,Wellness Pharma,2026-11-12,13-11-2025,64.0,No,251.0,Rack C,174.0,Safe
MED5772,Insulin,Syrup,121.0,325.54,Medisupply Co.,2028-02-29,22-08-2025,86.0,Yes,52.0,Shelf 2,648.0,Safe
MED5773,Paracetamol,Injection,316.0,56.71,Healthcare Distributors,2027-02-20,21-04-2025,36.0,Yes,276.0,Rack C,274.0,Safe
MED5774,Metfromin,Tablet,435.0,251.48,Medisupply Co.,2026-11-18,12-10-2025,79.0,Yes,208.0,Rack A,180.0,Safe
MED5775,Amoxicillin,Injection,456.0,418.37,Apollo Meds,2028-01-06,25-10-2025,21.0,No,160.0,Rack A,594.0,Safe
MED5776,Ibuprofen,Injection,338.0,374.97,Wellness Pharma,2028-08-07,28-03-2025,91.0,No,56.0,Shelf 1,808.0,Safe
MED5777,Azithromycin,Tablet,175.0,270.3,Medisupply Co.,2026-10-21,31-01-2025,85.0,Yes,262.0,Rack C,152.0,Safe
MED5778,Ibuprofen,Syrup,408.0,331.84,Wellness Pharma,2028-08-11,21-04-2025,94.0,No,130.0,Shelf 2,812.0,Safe
MED5779,Vitamin C,Capsule,440.0,415.09,Medisupply Co.,2027-09-19,16-04-2025,77.0,No,194.0,Rack C,485.0,Safe
MED5780,Cetirizine,Syrup,268.0,411.99,Healthcare Distributors,2027-06-21,14-07-2025,77.0,No,255.0,Rack C,395.0,Safe
MED5781,Azithromycin,Capsule,161.0,376.4,Caremed Pvt Ltd,2028-01-29,23-12-2025,48.0,Yes,197.0,Shelf 2,617.0,Safe
MED5782,Cetirizine,Injection,283.0,331.64,Pharmaplus,2029-09-13,17-02-2025,80.0,No,179.0,Rack A,1210.0,Safe
MED5783,Paracetamol,Injection,317.0,243.7,Medisupply Co.,2027-08-20,29-11-2025,66.0,Yes,33.0,Shelf 1,455.0,Safe
MED5784,Omeprazole,Tablet,140.0,177.23,Apollo Meds,2026-11-03,19-09-2025,100.0,Yes,229.0,Rack B,165.0,Safe
MED5785,Insulin,Syrup,159.0,277.7,Medisupply Co.,2027-04-21,14-05-2025,35.0,Yes,68.0,Shelf 2,334.0,Safe
MED5786,Vitamin C,Capsule,186.0,416.15,Caremed Pvt Ltd,2026-05-30,16-08-2025,35.0,No,258.0,Rack C,8.0,Critical
MED5787,Omeprazole,Syrup,367.0,431.4,Wellness Pharma,2029-06-20,13-01-2025,99.0,No,282.0,Shelf 1,1125.0,Safe
MED5788,Vitamin C,Capsule,388.0,458.1,Caremed Pvt Ltd,2029-03-02,30-10-2025,92.0,No,195.0,Rack C,1015.0,Safe
MED5789,Metfromin,Tablet,45.0,275.87,Medisupply Co.,2029-01-04,16-08-2025,56.0,Yes,211.0,Rack B,958.0,Safe
MED5790,Vitamin C,Injection,446.0,85.19,Apollo Meds,2027-01-15,26-06-2025,94.0,No,94.0,Shelf 2,238.0,Safe
MED5791,Dolo 671,Capsule,127.0,54.36,Pharmaplus,2027-07-13,11-05-2025,73.0,Yes,198.0,Rack B,417.0,Safe
MED5792,Insulin,Tablet,10.0,79.61,Apollo Meds,2027-08-27,05-01-2025,52.0,Yes,37.0,Rack A,462.0,Safe
MED5793,Paracetamol,Capsule,496.0,480.57,Healthcare Distributors,2029-05-18,05-06-2025,65.0,No,149.0,Shelf 1,1092.0,Safe
MED5794,Metfromin,Syrup,362.0,147.92,Caremed Pvt Ltd,2027-03-03,26-06-2025,87.0,Yes,50.0,Shelf 1,285.0,Safe
MED5795,Amoxicillin,Capsule,196.0,159.82,Pharmaplus,2027-05-13,29-07-2025,95.0,Yes,113.0,Rack C,356.0,Safe
MED5796,Ibuprofen,Capsule,277.0,316.54,Medisupply Co.,2028-01-12,01-01-2026,85.0,Yes,123.0,Shelf 1,600.0,Safe
MED5797,Azithromycin,Injection,250.0,442.72,Medisupply Co.,2029-10-21,22-04-2025,26.0,No,90.0,Rack B,1248.0,Safe
MED5798,Ibuprofen,Tablet,165.0,123.29,Caremed Pvt Ltd,2027-09-18,05-11-2025,89.0,No,36.0,Rack A,484.0,Safe
MED5799,Vitamin C,Syrup,164.0,230.87,Healthcare Distributors,2026-10-15,22-07-2025,89.0,Yes,123.0,Cold Storage,146.0,Safe
MED5800,Cetirizine,Injection,297.0,498.84,Wellness Pharma,2027-06-20,08-08-2025,53.0,No,285.0,Rack B,394.0,Safe
MED5801,Azithromycin,Injection,422.0,345.84,Pharmaplus,2029-06-18,23-03-2025,84.0,Yes,119.0,Cold Storage,1123.0,Safe
MED5802,Ibuprofen,Injection,468.0,33.75,Caremed Pvt Ltd,2026-07-29,06-10-2025,60.0,Yes,149.0,Shelf 2,68.0,Warning
MED5803,Vitamin C,Tablet,257.0,310.3,Caremed Pvt Ltd,2027-11-15,25-02-2025,10.0,Yes,240.0,Rack A,542.0,Safe
MED5804,Cetirizine,Syrup,75.0,452.18,Medisupply Co.,2029-01-27,09-11-2025,100.0,No,164.0,Shelf 1,981.0,Safe
MED5805,Azithromycin,Capsule,434.0,162.85,Healthcare Distributors,2026-05-16,18-05-2025,92.0,No,218.0,Rack B,-6.0,Expired
MED5806,Cetirizine,Tablet,294.0,31.67,Caremed Pvt Ltd,2029-08-05,23-03-2025,89.0,Yes,197.0,Cold Storage,1171.0,Safe
MED5807,Paracetamol,Capsule,494.0,241.44,Apollo Meds,2027-05-14,16-12-2025,29.0,Yes,144.0,Rack A,357.0,Safe
MED5808,Omeprazole,Tablet,209.0,454.34,Wellness Pharma,2027-10-28,28-07-2025,66.0,Yes,245.0,Shelf 1,524.0,Safe
MED5809,Insulin,Injection,396.0,352.75,Healthcare Distributors,2028-06-13,06-10-2025,70.0,Yes,25.0,Rack C,753.0,Safe
MED5810,Vitamin C,Capsule,164.0,233.89,Caremed Pvt Ltd,2029-10-25,11-12-2025,72.0,No,39.0,Cold Storage,1252.0,Safe
MED5811,Omeprazole,Injection,370.0,329.53,Apollo Meds,2028-02-12,24-12-2025,100.0,No,164.0,Cold Storage,631.0,Safe
MED5812,Azithromycin,Capsule,194.0,151.21,Wellness Pharma,2028-07-19,30-04-2025,70.0,Yes,254.0,Cold Storage,789.0,Safe
MED5813,Ibuprofen,Syrup,334.0,166.55,Pharmaplus,2027-04-06,09-08-2025,57.0,Yes,184.0,Rack C,319.0,Safe
MED5814,Vitamin C,Capsule,258.0,187.51,Pharmaplus,2027-12-07,10-11-2025,49.0,Yes,266.0,Cold Storage,564.0,Safe
MED5815,Cetirizine,Syrup,333.0,466.38,Medisupply Co.,2028-05-09,29-04-2025,70.0,Yes,135.0,Shelf 1,718.0,Safe
MED5816,Azithromycin,Tablet,369.0,399.16,Medisupply Co.,2029-02-02,09-04-2025,74.0,No,72.0,Shelf 1,987.0,Safe
MED5817,Cetirizine,Tablet,265.0,435.26,Caremed Pvt Ltd,2026-11-21,14-10-2025,90.0,Yes,258.0,Shelf 2,183.0,Safe
MED5818,Paracetamol,Capsule,74.0,433.06,Caremed Pvt Ltd,2029-01-16,02-04-2025,12.0,Yes,6.0,Shelf 2,970.0,Safe
MED5819,Omeprazole,Syrup,236.0,419.25,Medisupply Co.,2026-08-15,24-06-2025,47.0,No,234.0,Cold Storage,85.0,Warning
MED5820,Insulin,Tablet,11.0,360.1,Apollo Meds,2028-10-08,14-03-2025,67.0,Yes,100.0,Shelf 1,870.0,Safe
MED5821,Vitamin C,Capsule,378.0,381.15,Pharmaplus,2028-02-13,22-07-2025,44.0,No,60.0,Shelf 1,632.0,Safe
MED5822,Omeprazole,Syrup,126.0,248.37,Caremed Pvt Ltd,2029-10-25,22-03-2025,86.0,No,104.0,Rack A,1252.0,Safe
MED5823,Vitamin C,Syrup,32.0,468.46,Healthcare Distributors,2028-03-13,06-12-2025,41.0,Yes,6.0,Cold Storage,661.0,Safe
MED5824,Metfromin,Capsule,364.0,36.09,Apollo Meds,2026-07-16,26-09-2025,96.0,No,63.0,Rack A,55.0,Warning
MED5825,Vitamin C,Syrup,144.0,277.96,Apollo Meds,2027-12-19,21-03-2025,25.0,No,72.0,Rack A,576.0,Safe
MED5826,Dolo 670,Syrup,88.0,377.68,Caremed Pvt Ltd,2028-11-23,26-07-2025,80.0,Yes,73.0,Rack A,916.0,Safe
MED5827,Insulin,Tablet,44.0,139.86,Apollo Meds,2027-04-14,30-10-2025,20.0,Yes,126.0,Rack A,327.0,Safe
MED5828,Paracetamol,Tablet,463.0,262.54,Wellness Pharma,2028-05-08,07-08-2025,18.0,Yes,276.0,Rack C,717.0,Safe
MED5829,Metfromin,Tablet,112.0,154.7,Pharmaplus,2028-03-22,14-06-2025,86.0,Yes,66.0,Shelf 1,670.0,Safe
MED5830,Amoxicillin,Syrup,204.0,497.09,Healthcare Distributors,2026-12-15,13-03-2025,78.0,No,213.0,Rack A,207.0,Safe
MED5831,Ibuprofen,Tablet,102.0,321.63,Apollo Meds,2027-02-25,13-06-2025,66.0,No,35.0,Shelf 2,279.0,Safe
MED5832,Azithromycin,Injection,155.0,35.12,Apollo Meds,2029-04-01,02-12-2025,77.0,No,103.0,Shelf 1,1045.0,Safe
MED5833,Ibuprofen,Syrup,500.0,175.89,Healthcare Distributors,2029-07-31,07-06-2025,44.0,No,232.0,Rack B,1166.0,Safe
MED5834,Vitamin C,Tablet,190.0,160.34,Apollo Meds,2028-12-08,05-08-2025,79.0,Yes,197.0,Shelf 1,931.0,Safe
MED5835,Cetirizine,Capsule,110.0,390.18,Caremed Pvt Ltd,2026-10-29,20-02-2025,96.0,No,120.0,Shelf 1,160.0,Safe
MED5836,Azithromycin,Tablet,62.0,175.87,Healthcare Distributors,2027-06-23,12-09-2025,63.0,Yes,271.0,Rack B,397.0,Safe
MED5837,Cetirizine,Syrup,17.0,480.44,Apollo Meds,2028-07-22,13-12-2025,63.0,Yes,80.0,Shelf 2,792.0,Safe
MED5838,Paracetamol,Capsule,359.0,483.78,Medisupply Co.,2027-09-02,03-06-2025,90.0,No,83.0,Rack C,468.0,Safe
MED5839,Omeprazole,Injection,16.0,145.69,Healthcare Distributors,2029-12-23,16-10-2025,36.0,Yes,216.0,Shelf 1,1311.0,Safe
MED5840,Insulin,Capsule,147.0,309.12,Healthcare Distributors,2027-11-12,29-12-2025,89.0,Yes,165.0,Rack C,539.0,Safe
MED5841,Vitamin C,Syrup,468.0,147.38,Wellness Pharma,2028-10-20,30-11-2025,33.0,No,212.0,Cold Storage,882.0,Safe
MED5842,Omeprazole,Syrup,269.0,27.57,Healthcare Distributors,2028-12-18,11-01-2025,80.0,No,240.0,Rack A,941.0,Safe
MED5843,Vitamin C,Tablet,6.0,348.4,Apollo Meds,2028-03-16,02-12-2025,99.0,Yes,116.0,Rack A,664.0,Safe
MED5844,Metfromin,Syrup,494.0,357.66,Caremed Pvt Ltd,2026-07-02,16-04-2025,77.0,Yes,288.0,Shelf 2,41.0,Warning
MED5845,Vitamin C,Injection,157.0,471.47,Medisupply Co.,2027-10-31,29-04-2025,16.0,No,120.0,Cold Storage,527.0,Safe
MED5846,Dolo 671,Tablet,468.0,23.32,Caremed Pvt Ltd,2028-11-28,22-11-2025,70.0,No,275.0,Cold Storage,921.0,Safe
MED5847,Insulin,Syrup,148.0,38.79,Apollo Meds,2028-04-21,31-05-2025,64.0,No,188.0,Rack A,700.0,Safe
MED5848,Paracetamol,Capsule,152.0,281.06,Wellness Pharma,2028-12-16,08-11-2025,18.0,Yes,147.0,Cold Storage,939.0,Safe
MED5849,Metfromin,Injection,305.0,138.33,Wellness Pharma,2026-10-21,08-09-2025,65.0,No,111.0,Rack B,152.0,Safe
MED5850,Amoxicillin,Syrup,334.0,129.45,Caremed Pvt Ltd,2027-08-10,10-01-2025,37.0,Yes,204.0,Cold Storage,445.0,Safe
MED5851,Ibuprofen,Syrup,442.0,465.81,Pharmaplus,2027-02-22,22-10-2025,41.0,No,247.0,Shelf 2,276.0,Safe
MED5852,Azithromycin,Tablet,253.0,433.58,Apollo Meds,2028-05-15,12-01-2025,22.0,Yes,26.0,Rack A,724.0,Safe
MED5853,Ibuprofen,Syrup,70.0,91.37,Healthcare Distributors,2027-03-26,14-05-2025,86.0,Yes,139.0,Rack B,308.0,Safe
MED5854,Vitamin C,Syrup,332.0,47.39,Medisupply Co.,2027-06-07,21-09-2025,24.0,Yes,149.0,Shelf 2,381.0,Safe
MED5855,Cetirizine,Injection,291.0,94.47,Healthcare Distributors,2027-07-22,14-09-2025,87.0,Yes,282.0,Rack B,426.0,Safe
MED5856,Azithromycin,Capsule,225.0,328.14,Apollo Meds,2027-05-14,28-12-2025,31.0,Yes,123.0,Shelf 1,357.0,Safe
MED5857,Cetirizine,Syrup,494.0,71.63,Pharmaplus,2026-12-11,05-01-2025,12.0,No,76.0,Cold Storage,203.0,Safe
MED5858,Paracetamol,Capsule,202.0,325.52,Healthcare Distributors,2027-11-07,27-02-2025,19.0,No,6.0,Rack A,534.0,Safe
MED5859,Omeprazole,Capsule,346.0,106.53,Apollo Meds,2028-03-15,24-09-2025,64.0,Yes,60.0,Rack C,663.0,Safe
MED5860,Insulin,Tablet,78.0,226.87,Healthcare Distributors,2026-08-27,16-01-2025,46.0,Yes,61.0,Cold Storage,97.0,Safe
MED5861,Vitamin C,Syrup,324.0,335.07,Medisupply Co.,2028-02-11,12-04-2025,94.0,Yes,261.0,Rack C,630.0,Safe
MED5862,Omeprazole,Syrup,204.0,297.55,Wellness Pharma,2027-04-16,18-11-2025,16.0,No,70.0,Shelf 1,329.0,Safe
MED5863,Vitamin C,Tablet,363.0,490.13,Medisupply Co.,2029-01-15,23-07-2025,60.0,Yes,187.0,Shelf 1,969.0,Safe
MED5864,Metfromin,Tablet,116.0,248.55,Healthcare Distributors,2027-11-01,12-11-2025,84.0,Yes,270.0,Rack B,528.0,Safe
MED5865,Vitamin C,Tablet,301.0,442.35,Pharmaplus,2027-12-28,16-01-2025,67.0,No,299.0,Rack B,585.0,Safe
MED5866,Dolo 672,Tablet,67.0,50.17,Healthcare Distributors,2028-06-21,23-12-2025,63.0,No,144.0,Cold Storage,761.0,Safe
MED5867,Insulin,Injection,401.0,134.49,Caremed Pvt Ltd,2029-06-10,21-06-2025,52.0,No,83.0,Rack B,1115.0,Safe
MED5868,Azithromycin,Tablet,484.0,135.49,Caremed Pvt Ltd,2027-03-26,11-11-2025,21.0,Yes,291.0,Rack C,308.0,Safe
MED5869,Ibuprofen,Tablet,317.0,491.53,Medisupply Co.,2029-03-05,13-12-2025,61.0,No,78.0,Rack C,1018.0,Safe
MED5870,Vitamin C,Capsule,350.0,359.26,Caremed Pvt Ltd,2027-01-01,16-03-2025,90.0,Yes,125.0,Rack C,224.0,Safe
MED5871,Cetirizine,Syrup,21.0,390.65,Healthcare Distributors,2027-05-16,20-01-2025,52.0,No,65.0,Shelf 1,359.0,Safe
MED5872,Azithromycin,Tablet,358.0,19.63,Wellness Pharma,2028-03-27,03-03-2025,40.0,Yes,219.0,Rack B,675.0,Safe
MED5873,Cetirizine,Syrup,243.0,301.59,Apollo Meds,2027-10-20,27-04-2025,43.0,Yes,202.0,Shelf 2,516.0,Safe
MED5874,Paracetamol,Injection,39.0,259.14,Caremed Pvt Ltd,2027-09-28,22-09-2025,44.0,No,297.0,Shelf 1,494.0,Safe
MED5875,Omeprazole,Syrup,461.0,133.4,Wellness Pharma,2028-02-10,12-12-2025,46.0,No,63.0,Cold Storage,629.0,Safe
MED5876,Insulin,Capsule,431.0,145.63,Medisupply Co.,2028-05-31,09-09-2025,30.0,Yes,248.0,Rack A,740.0,Safe
MED5877,Vitamin C,Capsule,55.0,434.55,Apollo Meds,2028-08-29,17-11-2025,31.0,Yes,102.0,Shelf 2,830.0,Safe
MED5878,Omeprazole,Syrup,444.0,492.12,Caremed Pvt Ltd,2027-11-03,07-02-2025,50.0,Yes,127.0,Rack B,530.0,Safe
MED5879,Vitamin C,Capsule,382.0,100.15,Pharmaplus,2027-04-04,10-07-2025,70.0,Yes,90.0,Shelf 2,317.0,Safe
MED5880,Metfromin,Tablet,358.0,461.63,Pharmaplus,2028-01-22,28-12-2025,38.0,No,126.0,Rack B,610.0,Safe
MED5881,Vitamin C,Syrup,9.0,338.36,Caremed Pvt Ltd,2028-09-09,15-07-2025,42.0,No,18.0,Shelf 1,841.0,Safe
MED5882,Dolo 671,Tablet,202.0,424.52,Healthcare Distributors,2026-04-23,15-11-2025,51.0,No,183.0,Cold Storage,-29.0,Expired
MED5883,Insulin,Capsule,486.0,454.27,Medisupply Co.,2028-01-16,02-03-2025,20.0,Yes,285.0,Rack B,604.0,Safe
MED5884,Paracetamol,Capsule,402.0,394.9,Healthcare Distributors,2029-06-03,21-05-2025,30.0,Yes,262.0,Rack A,1108.0,Safe
MED5885,Metfromin,Capsule,159.0,177.8,Pharmaplus,2028-05-01,01-09-2025,60.0,No,220.0,Rack B,710.0,Safe
MED5886,Amoxicillin,Capsule,310.0,356.1,Healthcare Distributors,2028-05-24,15-10-2025,36.0,No,27.0,Rack C,733.0,Safe
MED5887,Ibuprofen,Injection,397.0,465.07,Medisupply Co.,2028-12-12,02-09-2025,58.0,No,189.0,Shelf 1,935.0,Safe
MED5888,Azithromycin,Injection,358.0,374.63,Medisupply Co.,2028-10-12,10-08-2025,94.0,Yes,185.0,Rack A,874.0,Safe
MED5889,Ibuprofen,Syrup,30.0,409.15,Caremed Pvt Ltd,2028-03-26,24-10-2025,36.0,No,251.0,Rack A,674.0,Safe
MED5890,Vitamin C,Injection,122.0,449.3,Caremed Pvt Ltd,2027-06-17,24-01-2025,11.0,No,237.0,Shelf 1,391.0,Safe
MED5891,Cetirizine,Tablet,127.0,329.49,Healthcare Distributors,2026-09-15,28-07-2025,75.0,No,250.0,Rack C,116.0,Safe
MED5892,Azithromycin,Syrup,246.0,264.74,Healthcare Distributors,2028-03-23,13-07-2025,34.0,No,132.0,Shelf 2,671.0,Safe
MED5893,Cetirizine,Syrup,366.0,10.43,Healthcare Distributors,2027-12-19,11-11-2025,82.0,No,255.0,Rack A,576.0,Safe
MED5894,Paracetamol,Capsule,302.0,232.43,Healthcare Distributors,2027-09-23,06-05-2025,59.0,Yes,38.0,Rack C,489.0,Safe
MED5895,Omeprazole,Capsule,357.0,239.0,Apollo Meds,2027-08-18,28-12-2025,35.0,No,18.0,Cold Storage,453.0,Safe
MED5896,Insulin,Injection,282.0,397.03,Caremed Pvt Ltd,2026-12-20,04-12-2025,22.0,Yes,0.0,Rack A,212.0,Safe
MED5897,Vitamin C,Injection,60.0,341.66,Healthcare Distributors,2028-11-07,28-07-2025,43.0,No,252.0,Rack A,900.0,Safe
MED5898,Omeprazole,Tablet,350.0,420.3,Apollo Meds,2029-02-23,09-09-2025,73.0,No,15.0,Shelf 1,1008.0,Safe
MED5899,Vitamin C,Tablet,38.0,191.48,Wellness Pharma,2028-03-10,17-07-2025,10.0,Yes,191.0,Shelf 2,658.0,Safe
MED5900,Metfromin,Syrup,296.0,32.35,Healthcare Distributors,2027-08-04,03-02-2025,15.0,No,137.0,Rack C,439.0,Safe
MED5901,Azithromycin,Injection,358.0,351.74,Caremed Pvt Ltd,2027-05-09,30-05-2025,88.0,No,189.0,Rack B,352.0,Safe
MED5902,Ibuprofen,Injection,414.0,26.91,Pharmaplus,2029-08-31,30-01-2025,23.0,Yes,271.0,Shelf 1,1197.0,Safe
MED5903,Vitamin C,Tablet,487.0,448.93,Apollo Meds,2027-03-10,24-09-2025,10.0,Yes,55.0,Rack C,292.0,Safe
MED5904,Cetirizine,Syrup,93.0,11.95,Medisupply Co.,2027-02-11,26-04-2025,56.0,Yes,235.0,Rack B,265.0,Safe
MED5905,Azithromycin,Capsule,139.0,13.75,Pharmaplus,2027-10-22,05-11-2025,74.0,Yes,204.0,Rack A,518.0,Safe
MED5906,Cetirizine,Tablet,271.0,369.1,Healthcare Distributors,2027-06-17,01-12-2025,43.0,No,31.0,Cold Storage,391.0,Safe
MED5907,Paracetamol,Capsule,298.0,157.08,Medisupply Co.,2027-03-25,21-06-2025,27.0,Yes,232.0,Shelf 2,307.0,Safe
MED5908,Omeprazole,Tablet,452.0,208.86,Caremed Pvt Ltd,2027-06-30,17-10-2025,25.0,No,255.0,Rack B,404.0,Safe
MED5909,Insulin,Injection,232.0,351.61,Medisupply Co.,2028-01-22,08-03-2025,14.0,No,206.0,Rack A,610.0,Safe
MED5910,Vitamin C,Capsule,407.0,451.51,Caremed Pvt Ltd,2027-05-19,15-09-2025,82.0,Yes,153.0,Shelf 1,362.0,Safe
MED5911,Omeprazole,Injection,154.0,135.42,Wellness Pharma,2028-10-11,26-06-2025,29.0,Yes,95.0,Rack C,873.0,Safe
MED5912,Vitamin C,Capsule,398.0,79.59,Apollo Meds,2026-03-25,17-01-2025,20.0,Yes,174.0,Rack C,-58.0,Expired
MED5913,Metformin,Syrup,372.0,450.37,Wellness Pharma,2026-08-18,03-03-2025,93.0,Yes,6.0,Shelf 1,88.0,Warning
MED5914,Vitamin C,Capsule,291.0,310.58,Pharmaplus,2028-01-12,16-08-2025,30.0,No,32.0,Rack B,600.0,Safe
MED5915,Cetirizine,Syrup,115.0,87.85,Wellness Pharma,2027-06-28,03-09-2025,48.0,No,36.0,Rack C,402.0,Safe
MED5916,Paracetamol,Tablet,50.0,360.08,Pharmaplus,2028-04-02,14-07-2025,34.0,No,277.0,Shelf 1,681.0,Safe
MED5917,Paracetamol,Tablet,388.0,149.29,Wellness Pharma,2029-05-16,04-05-2025,26.0,No,294.0,Rack C,1090.0,Safe
MED5918,Dolo 669,Capsule,89.0,365.23,Apollo Meds,2028-01-07,01-06-2025,63.0,No,85.0,Rack A,595.0,Safe
MED5919,Omeprazole,Syrup,13.0,45.54,Apollo Meds,2027-03-08,12-12-2025,13.0,No,261.0,Shelf 2,290.0,Safe
